customerID,gender,SeniorCitizen,Partner,Dependents,customer_key
8972-HJWNV,Female,Yes,Yes,No,3963
3274-NSDWE,Female,No,No,No,3964
2632-IVXVF,Female,No,Yes,Yes,3965
3692-JHONH,Female,Yes,Yes,No,3966
8915-NNTRC,Male,No,Yes,Yes,3967
5914-GXMDA,Female,No,Yes,No,3968
7463-IFMQU,Female,No,Yes,No,3969
2920-RNCEZ,Male,No,Yes,Yes,3970
2541-YGPKE,Male,No,Yes,Yes,3971
8515-OCTJS,Female,No,No,No,3972
5382-TEMLV,Male,No,No,No,3973
3441-CGZJH,Female,No,Yes,Yes,3974
9592-ERDKV,Male,No,Yes,No,3975
2860-RANUS,Female,Yes,No,No,3976
5261-QSHQM,Female,No,No,No,3977
4778-IZARL,Male,No,Yes,No,3978
0432-CAJZV,Male,No,No,No,3979
7008-LZVOZ,Male,No,Yes,Yes,3980
8868-WOZGU,Male,No,No,No,3981
1200-TUZHR,Female,Yes,No,No,3982
9365-CSLBQ,Male,No,No,Yes,3983
1334-FJSVR,Male,No,No,No,3984
5884-FBCTL,Female,No,Yes,Yes,3985
7130-CTCUS,Male,Yes,Yes,No,3986
6242-FEGFD,Male,No,Yes,No,3987
7625-XCQRH,Female,No,No,No,3988
6194-HBGQN,Male,No,No,No,3989
7634-WSWDB,Female,No,No,Yes,3990
6986-IXNDM,Male,No,No,No,3991
1731-TVIUK,Female,No,No,No,3992
2987-BJXIK,Female,No,No,No,3993
9769-TSBZE,Female,No,No,Yes,3994
0406-BPDVR,Female,Yes,Yes,No,3995
0618-XWMSS,Male,No,No,Yes,3996
1395-WSWXR,Male,No,No,No,3997
6023-GSSXW,Female,No,Yes,No,3998
6752-APNJL,Male,No,Yes,Yes,3999
5276-KQWHG,Female,Yes,No,No,4000
0420-HLGXF,Female,Yes,No,No,4001
7446-KQISO,Male,No,Yes,Yes,4002
9823-EALYC,Male,No,Yes,Yes,4003
0582-AVCLN,Female,No,No,No,4004
5803-NQJZO,Male,No,Yes,No,4005
2565-JSLRY,Male,No,No,No,4006
2607-DHDAK,Male,No,Yes,Yes,4007
1073-XXCZD,Male,No,Yes,No,4008
0743-HRVFF,Female,No,Yes,Yes,4009
4006-HKYHO,Male,No,No,No,4010
3727-JEZTU,Female,No,No,No,4011
8143-ETQTI,Female,No,Yes,Yes,4012
6689-KXGBO,Female,No,No,No,4013
9667-TKTVZ,Female,No,No,No,4014
3657-COGMW,Female,Yes,No,No,4015
8570-KLJYJ,Female,No,No,No,4016
7754-IXRMC,Female,No,No,No,4017
9473-CBZOP,Female,No,No,No,4018
2969-WGHQO,Female,No,Yes,Yes,4019
6615-NGGZJ,Male,No,No,No,4020
4334-HOWRP,Male,Yes,Yes,No,4021
4255-DDUOU,Female,No,Yes,Yes,4022
5863-OOKCL,Female,No,No,No,4023
1686-STUHN,Male,No,No,No,4024
1329-VHWNP,Female,No,No,No,4025
2984-MIIZL,Male,No,No,No,4026
0266-GMEAO,Male,No,Yes,Yes,4027
5590-YRFJT,Female,No,Yes,No,4028
5574-NXZIU,Male,No,No,No,4029
0019-GFNTW,Female,No,No,No,4030
4256-ZWTZI,Female,No,No,Yes,4031
8309-PPCED,Female,No,Yes,No,4032
4098-NAUKP,Male,Yes,Yes,Yes,4033
5196-WPYOW,Male,No,Yes,Yes,4034
4608-LCIMN,Male,No,Yes,Yes,4035
1485-YDHMM,Male,No,Yes,Yes,4036
4054-CUMIA,Female,No,Yes,Yes,4037
0603-TPMIB,Female,No,Yes,Yes,4038
2525-GVKQU,Female,No,No,No,4039
8161-QYMTT,Male,No,No,No,4040
9581-GVBXT,Male,No,Yes,Yes,4041
5862-BRIXZ,Male,No,No,No,4042
5404-GGUKR,Male,No,No,No,4043
3308-JSGML,Male,Yes,Yes,No,4044
2126-GSEGL,Female,No,Yes,No,4045
3677-TNKIO,Female,No,No,No,4046
0440-QEXBZ,Female,No,No,No,4047
2434-EEVDB,Female,No,Yes,No,4048
6762-QVYJO,Female,No,Yes,Yes,4049
6199-IWKGC,Female,Yes,Yes,No,4050
2675-DHUTR,Male,Yes,Yes,No,4051
8152-VETUR,Female,No,Yes,No,4052
9667-EQRXU,Female,Yes,No,No,4053
7446-YPODE,Male,Yes,No,No,4054
9522-BNTHX,Female,Yes,No,No,4055
4676-WLUHT,Male,No,No,No,4056
3329-WDIOK,Female,No,No,No,4057
7980-MHFLQ,Female,No,Yes,Yes,4058
2873-ZLIWT,Female,No,Yes,Yes,4059
3415-TAILE,Female,No,Yes,Yes,4060
0757-WCUUZ,Male,No,Yes,Yes,4061
1629-DQQVB,Female,No,No,No,4062
1915-IOFGU,Female,No,No,No,4063
3045-XETSH,Female,No,No,No,4064
0374-AACSZ,Female,No,No,No,4065
7239-HZZCX,Male,No,No,No,4066
4872-VXRIL,Male,No,No,No,4067
9140-CZQZZ,Female,No,Yes,No,4068
3423-HHXAO,Female,No,Yes,Yes,4069
9938-TKDGL,Male,No,Yes,Yes,4070
0531-ZZJWQ,Male,Yes,Yes,No,4071
6537-QLGEX,Female,No,No,No,4072
2688-BHGOG,Male,Yes,No,No,4073
7683-CBDKJ,Male,No,Yes,Yes,4074
0946-CLJTI,Male,Yes,Yes,No,4075
3160-TYXLT,Male,No,No,No,4076
1325-USMEC,Male,No,Yes,No,4077
0916-QOFDP,Female,Yes,Yes,Yes,4078
0628-CNQRM,Male,No,Yes,Yes,4079
5606-AMZBO,Female,No,Yes,No,4080
6199-IPCAO,Female,No,Yes,Yes,4081
7665-TOALD,Female,No,No,No,4082
0112-QWPNC,Male,No,Yes,No,4083
0324-BRPCJ,Female,Yes,Yes,No,4084
2777-PHDEI,Female,No,No,No,4085
5640-CAXOA,Female,No,No,No,4086
2235-EZAIK,Female,No,Yes,No,4087
3847-BAERP,Female,No,No,No,4088
1196-AMORA,Male,No,No,No,4089
4282-YMKNA,Female,No,No,No,4090
1453-RZFON,Female,No,No,Yes,4091
8263-OKETD,Female,No,No,No,4092
0670-KDOMA,Female,No,No,No,4093
2476-YGEFM,Female,No,No,No,4094
8687-BAFGU,Male,No,No,No,4095
0641-EVBOJ,Male,No,No,No,4096
0829-XXPLX,Female,No,No,No,4097
9974-JFBHQ,Male,No,No,Yes,4098
5356-RHIPP,Male,No,No,No,4099
6624-JDRDS,Female,No,No,No,4100
0608-JDVEC,Male,No,Yes,No,4101
9780-FKVVF,Male,No,No,No,4102
1919-RTPQD,Male,No,Yes,Yes,4103
5214-NLTIT,Male,No,Yes,Yes,4104
3345-PBBFH,Male,No,Yes,No,4105
5055-BRMNE,Female,No,Yes,Yes,4106
9189-JWSHV,Female,Yes,Yes,No,4107
2190-PHBHR,Female,No,Yes,No,4108
2650-GYRYL,Male,No,Yes,Yes,4109
0746-JTRFU,Male,No,No,No,4110
5208-FVQKB,Male,No,Yes,No,4111
7184-LRUUR,Female,No,No,No,4112
6627-CFOSN,Female,No,No,No,4113
3982-JGSFD,Male,No,No,No,4114
1574-DYCWE,Female,No,Yes,Yes,4115
7247-XOZPB,Male,No,Yes,No,4116
2466-FCCPT,Female,No,Yes,Yes,4117
6211-WWLTF,Male,No,Yes,No,4118
4826-TZEVA,Female,No,No,No,4119
6016-NXBNJ,Male,No,No,No,4120
9138-EFSMO,Male,No,Yes,Yes,4121
0576-WNXXC,Male,Yes,Yes,No,4122
4632-XJMEX,Male,No,No,Yes,4123
8910-LEDAG,Male,Yes,Yes,No,4124
3452-GWUIN,Female,Yes,Yes,No,4125
2716-GFZOR,Male,No,Yes,No,4126
3724-UCSHY,Male,No,Yes,Yes,4127
8626-XHBIE,Male,No,No,Yes,4128
4628-CTTLA,Male,No,No,No,4129
3192-LNKRK,Male,No,Yes,Yes,4130
4439-YRNVD,Female,No,No,No,4131
2876-VBBBL,Female,No,No,No,4132
6834-NXDCA,Female,No,No,No,4133
2208-UGTGR,Male,No,No,No,4134
3005-TYFRD,Female,No,Yes,No,4135
8670-MEFCP,Female,No,Yes,Yes,4136
3079-BCHLN,Male,No,Yes,No,4137
7777-UNYHB,Female,No,Yes,Yes,4138
5597-GLBUC,Female,No,No,No,4139
7278-CKDNC,Male,Yes,No,No,4140
2748-MYRVK,Female,No,No,No,4141
8450-UYIBU,Female,Yes,No,No,4142
2969-VAPYH,Female,No,No,No,4143
4822-YCXMX,Male,No,No,No,4144
7181-OQCUT,Male,No,No,No,4145
8474-UMLNT,Female,No,No,No,4146
9821-POOTN,Male,No,Yes,No,4147
3836-FZSDJ,Male,Yes,Yes,No,4148
9142-XMYJH,Female,No,No,No,4149
6559-ILWKJ,Male,No,Yes,No,4150
0187-QSXOE,Male,Yes,Yes,No,4151
7733-UDMTP,Female,Yes,No,No,4152
2649-HWLYB,Male,No,Yes,No,4153
5214-CHIWJ,Male,No,No,No,4154
4229-CZMLL,Male,No,No,No,4155
6904-JLBGY,Female,Yes,No,No,4156
2465-BLLEU,Male,No,No,No,4157
1685-VAYJF,Male,No,No,No,4158
8874-EJNSR,Male,No,Yes,Yes,4159
6917-YACBP,Female,Yes,No,No,4160
5049-MUBWG,Male,No,No,No,4161
4223-WOZCM,Male,Yes,No,No,4162
0769-MURVM,Female,No,Yes,Yes,4163
9253-VIFJQ,Male,No,Yes,No,4164
7030-FZTFM,Male,No,Yes,Yes,4165
9741-YLNTD,Male,No,No,No,4166
5917-RYRMG,Male,Yes,No,No,4167
5120-ZBLAI,Female,No,Yes,No,4168
1194-BHJYC,Male,No,Yes,No,4169
3663-MITLP,Female,No,No,No,4170
0906-QVPMS,Male,No,Yes,No,4171
9025-ZRPVR,Male,No,No,No,4172
1905-OEILC,Female,No,No,No,4173
7858-GTZSP,Female,No,No,No,4174
3285-UCQVC,Female,No,No,No,4175
6248-BSHKG,Male,No,Yes,Yes,4176
4685-TFLLS,Male,No,Yes,Yes,4177
3470-BTGQO,Male,No,No,Yes,4178
1209-VFFOC,Male,No,Yes,Yes,4179
8224-DWCKX,Male,Yes,No,No,4180
5482-PLVPE,Female,Yes,No,No,4181
4553-DVPZG,Female,No,Yes,No,4182
4902-OHLSK,Female,Yes,No,No,4183
6917-IAYHD,Male,No,No,Yes,4184
0495-ZBNGW,Male,Yes,Yes,No,4185
8620-RJPZN,Female,No,No,No,4186
7572-KPVKK,Male,No,No,Yes,4187
2642-MAWLJ,Female,No,Yes,Yes,4188
2357-COQEK,Female,Yes,No,No,4189
7103-ZGVNT,Female,No,Yes,Yes,4190
3737-GCSPV,Female,No,Yes,No,4191
2027-WKXMW,Female,No,Yes,No,4192
7137-NAXML,Male,No,No,No,4193
2428-ZMCTB,Male,No,No,No,4194
2961-VNFKL,Female,No,Yes,No,4195
1768-HNVGJ,Female,Yes,No,No,4196
6963-KQYQB,Female,No,Yes,Yes,4197
5934-RMPOV,Female,No,No,Yes,4198
1207-BLKSA,Female,No,Yes,Yes,4199
4088-YLDSU,Male,No,Yes,No,4200
8316-BBQAY,Female,No,No,No,4201
1166-PQLGG,Female,No,Yes,Yes,4202
3146-JTQHR,Male,No,Yes,No,4203
4291-YZODP,Female,No,No,Yes,4204
4395-PZMSN,Male,Yes,No,No,4205
6427-FEFIG,Female,No,Yes,Yes,4206
0017-IUDMW,Female,No,Yes,Yes,4207
8706-HRADD,Male,No,No,No,4208
9955-QOPOY,Male,No,Yes,No,4209
4385-ZKVNW,Male,No,Yes,Yes,4210
5446-DKWYW,Female,Yes,Yes,Yes,4211
2034-CGRHZ,Male,Yes,No,No,4212
5797-APWZC,Female,No,No,No,4213
3683-QKIUE,Female,No,No,No,4214
4228-ZGYUW,Male,No,No,No,4215
9031-ZVQPT,Male,No,Yes,No,4216
2990-IAJSV,Male,No,No,No,4217
8107-KNCIM,Male,Yes,Yes,No,4218
9027-YFHQJ,Male,No,No,No,4219
5176-LDKUH,Female,No,No,No,4220
4644-OBGFZ,Male,No,Yes,Yes,4221
7926-IJOOU,Male,No,No,No,4222
6480-YAGIY,Male,No,No,No,4223
4029-HPFVY,Male,No,No,No,4224
7602-DBTOU,Female,No,Yes,No,4225
5345-BMKWB,Male,No,Yes,No,4226
3519-ZKXGG,Female,No,Yes,No,4227
5457-COLHT,Male,No,Yes,Yes,4228
6416-TVAIH,Male,No,Yes,Yes,4229
5451-YHYPW,Female,Yes,Yes,No,4230
5108-ADXWO,Male,No,No,No,4231
7998-WNZEM,Male,No,No,No,4232
3066-RRJIO,Female,No,No,No,4233
4664-NJCMS,Female,No,Yes,No,4234
0307-BCOPK,Female,No,No,No,4235
7629-WFGLW,Female,Yes,Yes,No,4236
2542-HYGIQ,Female,No,No,No,4237
6715-OFDBP,Male,No,No,No,4238
5016-LIPDW,Male,No,Yes,Yes,4239
6481-LXPWL,Male,No,Yes,Yes,4240
1567-DSCIC,Male,No,No,No,4241
2150-UWTFY,Female,No,Yes,Yes,4242
6124-ACRHJ,Female,No,No,No,4243
9362-MWODR,Female,No,No,Yes,4244
9975-GPKZU,Male,No,Yes,Yes,4245
9625-RZFUK,Male,No,Yes,Yes,4246
5153-LXKDT,Male,No,Yes,Yes,4247
5161-UBZXI,Male,No,Yes,Yes,4248
1020-JPQOW,Female,No,Yes,No,4249
7919-ZODZZ,Female,No,Yes,Yes,4250
0565-JUPYD,Male,No,No,No,4251
6867-ACCZI,Female,No,Yes,Yes,4252
5939-XAIXZ,Female,No,No,No,4253
9054-FOWNV,Male,No,Yes,Yes,4254
2683-BPJSO,Male,No,Yes,No,4255
2157-MXBJS,Male,No,Yes,No,4256
8207-VVMYB,Female,No,Yes,No,4257
9732-EQMWY,Female,No,Yes,No,4258
9360-AHGNL,Female,Yes,Yes,No,4259
1087-UDSIH,Female,No,No,No,4260
5269-NRGDP,Male,No,Yes,Yes,4261
6195-MELTI,Male,No,No,No,4262
5485-WUYWF,Male,Yes,No,No,4263
2121-JAFOM,Female,No,Yes,No,4264
8818-DOPVL,Female,Yes,No,No,4265
2632-UCGVD,Male,Yes,Yes,No,4266
5445-PZWGX,Male,No,No,No,4267
1227-UDMZR,Female,No,Yes,No,4268
5198-HQAEN,Male,No,Yes,Yes,4269
9170-CCKOU,Male,No,Yes,No,4270
2167-FQSTQ,Female,No,Yes,No,4271
2819-GWENI,Female,No,Yes,Yes,4272
1043-YCUTE,Male,No,Yes,No,4273
3814-MLAXC,Female,No,No,No,4274
3572-UUHRS,Male,No,No,No,4275
2692-PFYTJ,Female,No,No,No,4276
1226-UDFZR,Female,No,No,No,4277
5955-EPOAZ,Female,No,No,No,4278
6821-JPCDC,Female,No,Yes,No,4279
8815-LMFLX,Male,No,Yes,Yes,4280
9135-HSWOC,Male,No,Yes,Yes,4281
8582-KRHPJ,Male,No,No,No,4282
5811-IWXYM,Female,No,Yes,Yes,4283
7044-YAACC,Male,Yes,Yes,No,4284
8189-XRIKE,Female,Yes,No,No,4285
1506-YJTYT,Male,No,Yes,Yes,4286
4123-DVHPH,Male,No,Yes,No,4287
6425-YQLLO,Female,Yes,Yes,No,4288
5442-UTCVD,Male,No,No,Yes,4289
2228-BZDEE,Female,No,No,No,4290
7734-DBOAI,Female,No,Yes,Yes,4291
2789-CZANW,Female,No,Yes,Yes,4292
2091-RFFBA,Female,Yes,No,No,4293
2114-MGINA,Female,No,No,No,4294
7596-LDUXP,Female,No,No,No,4295
3740-RLMVT,Male,Yes,Yes,No,4296
4489-SNOJF,Female,No,Yes,Yes,4297
2192-OZITF,Female,No,No,No,4298
5651-CPDND,Male,No,No,No,4299
2186-QZEYA,Female,Yes,No,No,4300
1131-ALZWV,Female,No,No,No,4301
7729-XBTWX,Male,No,Yes,Yes,4302
9134-WYRVP,Male,No,No,No,4303
3284-SVCRO,Female,No,Yes,No,4304
9732-OUYRN,Female,No,Yes,No,4305
0559-CKHUS,Female,No,Yes,No,4306
2931-SVLTV,Male,No,Yes,Yes,4307
6899-PPEEA,Female,Yes,No,No,4308
7504-UWHNB,Male,No,No,No,4309
2582-FFFZR,Female,No,No,No,4310
8908-NMQTX,Male,No,No,No,4311
2187-LZGPL,Female,No,No,No,4312
1431-AIDJQ,Male,No,Yes,Yes,4313
6288-LBEAR,Female,No,No,No,4314
4597-NUCQV,Male,Yes,No,No,4315
9019-QVLZD,Female,No,No,No,4316
8413-YNHNV,Male,No,No,No,4317
5808-TOTXO,Female,No,No,Yes,4318
4369-NYSCF,Male,No,No,No,4319
6333-YDVLT,Male,No,No,No,4320
5324-KTGCG,Male,No,Yes,No,4321
5599-HVLTW,Female,Yes,No,No,4322
7394-LWLYN,Female,No,No,No,4323
3707-LRWZD,Female,No,No,No,4324
6873-UDNLD,Male,No,No,No,4325
2700-LUEVA,Male,No,No,No,4326
1455-ESIQH,Male,No,No,No,4327
0958-YHXGP,Female,No,No,No,4328
1101-SSWAG,Female,No,Yes,No,4329
2979-SXESE,Female,No,Yes,Yes,4330
4013-TLDHQ,Male,No,No,No,4331
5743-KHMNA,Male,No,No,No,4332
4194-FJARJ,Female,No,Yes,Yes,4333
5325-UWTWJ,Male,No,Yes,No,4334
3969-GYXEL,Female,No,No,No,4335
9208-OLGAQ,Female,Yes,No,No,4336
3244-CQPHU,Female,Yes,No,No,4337
2674-MLXMN,Female,Yes,No,No,4338
9708-HPXWZ,Male,Yes,No,No,4339
6992-TKNYO,Male,No,Yes,No,4340
4468-YDOVK,Male,No,No,Yes,4341
3754-DXMRT,Male,Yes,No,No,4342
5792-JALQC,Female,Yes,No,No,4343
7130-VTEWQ,Female,Yes,No,No,4344
2200-DSAAL,Female,No,No,No,4345
4302-ZYFEL,Male,No,Yes,Yes,4346
9351-LZYGF,Female,No,Yes,No,4347
4366-CTOUZ,Female,No,No,No,4348
6121-VZNQB,Female,No,No,No,4349
7903-CMPEY,Male,Yes,Yes,No,4350
1518-OMDIK,Male,No,Yes,No,4351
6671-NGWON,Female,No,No,No,4352
0595-ITUDF,Male,No,Yes,Yes,4353
6996-KNSML,Female,No,No,No,4354
1955-IBMMB,Male,No,No,No,4355
0096-BXERS,Female,No,Yes,No,4356
3806-YAZOV,Female,No,No,No,4357
7998-ZLXWN,Female,No,Yes,No,4358
6253-WRFHY,Male,No,Yes,Yes,4359
9133-AYJZG,Female,No,No,No,4360
2675-OTVVJ,Male,Yes,Yes,No,4361
8680-CGLTP,Male,No,No,No,4362
8430-TWCBX,Female,No,Yes,No,4363
5018-GWURO,Female,No,Yes,No,4364
6741-QRLUP,Female,No,No,No,4365
4737-HOBAX,Male,No,Yes,No,4366
0537-QYZZN,Male,Yes,Yes,Yes,4367
3340-QBBFM,Male,Yes,Yes,No,4368
1704-NRWYE,Female,Yes,No,No,4369
2592-SEIFQ,Male,No,No,No,4370
8200-KLNYW,Female,No,Yes,No,4371
3372-CDXFJ,Male,No,Yes,Yes,4372
4781-ZXYGU,Male,No,Yes,Yes,4373
7632-YUTXB,Female,No,Yes,Yes,4374
2718-YSKCS,Male,No,Yes,Yes,4375
9896-UYMIE,Male,No,No,No,4376
0853-NWIFK,Female,No,No,No,4377
8212-CRQXP,Female,No,Yes,No,4378
6980-CDGFC,Female,No,Yes,No,4379
7691-XVTZH,Female,No,Yes,No,4380
2520-SGTTA,Female,No,Yes,Yes,4381
7481-ATQQS,Female,Yes,No,No,4382
2277-VWCNI,Female,Yes,No,No,4383
1088-CNNKB,Male,No,Yes,No,4384
8642-GVWRF,Female,No,Yes,No,4385
1930-BZLHI,Male,No,No,No,4386
3400-ESFUW,Male,No,Yes,Yes,4387
5868-YTYKS,Male,No,No,Yes,4388
3525-DVKFN,Female,No,No,No,4389
1482-OXZSY,Male,No,No,No,4390
0377-JBKKT,Male,No,Yes,Yes,4391
5778-BVOFB,Female,No,No,No,4392
3373-YZZYM,Male,No,Yes,Yes,4393
2057-ZBLPD,Female,No,Yes,No,4394
0228-MAUWC,Male,No,No,No,4395
5502-RLUYV,Female,No,Yes,Yes,4396
0023-HGHWL,Male,Yes,No,No,4397
7663-YJHSN,Female,No,Yes,No,4398
4915-BFSXL,Male,No,Yes,Yes,4399
3086-RUCRN,Female,No,No,No,4400
5215-LNLDJ,Female,No,Yes,Yes,4401
7576-JMYWV,Female,Yes,Yes,Yes,4402
9039-RBEEE,Male,No,No,No,4403
0257-KXZGU,Female,No,Yes,Yes,4404
1307-ATKGB,Male,No,No,No,4405
8417-FMLZI,Male,No,Yes,Yes,4406
3714-XPXBW,Female,No,No,No,4407
1850-AKQEP,Male,No,No,Yes,4408
2824-DXNKN,Female,No,Yes,Yes,4409
5227-JSCFE,Male,Yes,Yes,No,4410
0848-ZGQIJ,Female,No,Yes,No,4411
3621-CHYVB,Female,No,Yes,No,4412
8042-RNLKO,Male,No,No,No,4413
1792-UXAFY,Female,Yes,No,No,4414
5372-FBKBN,Female,No,No,Yes,4415
0420-TXVSG,Male,No,Yes,No,4416
6217-TOWGS,Female,No,Yes,No,4417
0515-YPMCW,Male,No,No,Yes,4418
0378-XSZPU,Male,No,Yes,No,4419
1045-LTCYT,Female,No,Yes,Yes,4420
1544-JJMYL,Male,No,No,No,4421
4636-JGAAI,Male,No,Yes,No,4422
6874-SGLHU,Male,No,No,No,4423
5951-AOFIH,Male,No,No,No,4424
4729-XKASR,Male,No,No,Yes,4425
3059-NGMXB,Male,No,Yes,Yes,4426
8652-YHIYU,Female,No,No,Yes,4427
5278-PNYOX,Female,No,No,No,4428
5449-FIBXJ,Male,No,Yes,Yes,4429
3486-HOOGQ,Female,No,Yes,Yes,4430
5061-PBXFW,Female,No,Yes,Yes,4431
8630-FJLIB,Female,No,No,No,4432
3891-NLXJB,Male,No,No,No,4433
4749-OJKQU,Female,No,No,No,4434
0577-WHMEV,Female,No,Yes,No,4435
5453-AXEPF,Male,No,Yes,No,4436
3639-XJHKQ,Female,No,No,Yes,4437
3716-LRGXK,Male,No,Yes,No,4438
2263-SFSQZ,Male,No,Yes,Yes,4439
9950-MTGYX,Male,No,Yes,Yes,4440
3397-AVTKU,Male,No,No,No,4441
4825-FUREZ,Male,No,Yes,No,4442
9837-BMCLM,Male,No,No,No,4443
2672-OJQZP,Female,No,No,No,4444
0137-UDEUO,Female,No,No,No,4445
3134-DSHVC,Female,No,No,No,4446
6161-UUUTA,Male,Yes,No,No,4447
7821-DPRQE,Male,No,Yes,No,4448
6543-XRMYR,Female,Yes,No,No,4449
2001-EWBQU,Female,No,No,No,4450
4925-LMHOK,Male,No,No,No,4451
1608-GMEWB,Male,Yes,No,No,4452
6695-AMZUF,Female,No,Yes,No,4453
1455-UGQVH,Male,No,Yes,No,4454
8410-BGQXN,Male,No,No,No,4455
8280-MQRQN,Female,No,No,No,4456
1619-YWUBB,Female,No,Yes,No,4457
7611-YKYTC,Male,No,Yes,Yes,4458
2037-SGXHH,Male,No,Yes,Yes,4459
3178-FESZO,Female,No,No,No,4460
0365-GXEZS,Male,No,Yes,No,4461
0082-OQIQY,Male,No,No,No,4462
6087-MVHJH,Female,No,No,No,4463
4603-JANFB,Male,No,No,No,4464
3018-TFTSU,Male,No,No,No,4465
3606-SBKRY,Male,No,No,No,4466
4806-KEXQR,Male,No,No,No,4467
0667-NSRGI,Female,No,Yes,No,4468
7083-YNSKY,Female,No,No,No,4469
6893-ODYYE,Male,No,No,No,4470
8242-JSVBO,Male,No,No,No,4471
2479-BRAMR,Male,Yes,Yes,No,4472
9541-ZPSEA,Male,No,Yes,Yes,4473
2665-NPTGL,Female,Yes,Yes,No,4474
1139-WUOAH,Male,No,No,No,4475
4693-VWVBO,Female,No,No,No,4476
7434-SHXLS,Female,No,No,No,4477
6937-GCDGQ,Male,No,Yes,Yes,4478
0988-JRWWP,Female,No,No,No,4479
5075-JSDKI,Female,No,No,No,4480
7908-QCBCA,Female,No,Yes,No,4481
8644-XYTSV,Male,No,Yes,No,4482
6711-FLDFB,Female,No,No,No,4483
3873-WOSBC,Male,No,Yes,No,4484
7465-ZZRVX,Male,No,No,No,4485
7975-JMZNT,Male,No,Yes,No,4486
7251-XFOIL,Female,No,No,No,4487
4116-IQRFR,Male,No,Yes,Yes,4488
3714-JTVOV,Female,Yes,Yes,No,4489
8259-DZLIZ,Female,No,Yes,Yes,4490
0442-ZXKVS,Female,Yes,Yes,No,4491
7853-WNZSY,Male,No,No,No,4492
3120-FAZKD,Male,No,Yes,Yes,4493
8606-OEGQZ,Female,No,No,Yes,4494
0225-ZORZP,Male,No,No,No,4495
4702-IOQDC,Female,No,No,No,4496
9489-JMTTN,Female,No,Yes,Yes,4497
0575-CUQOV,Male,Yes,Yes,No,4498
0967-BMLBD,Female,No,Yes,Yes,4499
6178-KFNHS,Female,No,No,Yes,4500
2830-LEWOA,Male,No,Yes,Yes,4501
5006-MXVRN,Female,No,No,No,4502
1264-BYWMS,Male,No,No,No,4503
9658-WYUFB,Female,No,No,No,4504
8327-WKMIE,Male,No,No,No,4505
6917-FIJHC,Female,No,Yes,No,4506
5329-KRDTM,Male,Yes,Yes,No,4507
7797-EJMDP,Female,No,No,No,4508
3530-VWVGU,Female,No,Yes,Yes,4509
2013-SGDXK,Female,No,No,No,4510
6368-NWMCE,Female,No,No,No,4511
3633-CDBUW,Male,No,No,Yes,4512
0707-HOVVN,Female,Yes,No,No,4513
8580-QVLOC,Female,Yes,Yes,Yes,4514
3956-MGXOG,Female,No,No,No,4515
9274-UARKJ,Female,No,No,No,4516
4077-HWUYD,Male,No,Yes,Yes,4517
2012-NWRPA,Female,Yes,Yes,No,4518
8808-ELEHO,Male,Yes,No,No,4519
0103-CSITQ,Female,No,Yes,No,4520
3506-LCJDC,Male,No,Yes,Yes,4521
8671-KKKOS,Female,No,Yes,No,4522
7305-ZWMAJ,Male,No,Yes,No,4523
9518-XXBXE,Male,Yes,Yes,No,4524
3934-HXCFZ,Male,No,Yes,No,4525
6578-KRMAW,Male,No,No,No,4526
4860-IJUDE,Male,No,No,No,4527
7666-WKRON,Female,No,No,No,4528
9688-YGXVR,Female,No,No,No,4529
0423-UDIJQ,Male,Yes,No,No,4530
1945-XISKS,Female,No,Yes,No,4531
4910-AQFFX,Male,No,Yes,Yes,4532
2154-KVJFF,Female,No,No,No,4533
5360-LJCNJ,Female,No,Yes,No,4534
2607-FBDFF,Male,No,No,No,4535
9647-ERGBE,Female,No,Yes,Yes,4536
3428-XZMAZ,Male,No,No,No,4537
1100-DDVRV,Male,No,Yes,No,4538
0378-TOVMS,Female,No,No,No,4539
4355-HBJHH,Male,No,Yes,Yes,4540
6728-WYQBC,Male,No,No,No,4541
9058-CBREO,Female,Yes,No,No,4542
9029-FEGVJ,Female,Yes,Yes,No,4543
7216-KAOID,Male,No,Yes,Yes,4544
0318-QUUOB,Male,No,Yes,No,4545
6145-NNPNO,Female,No,No,No,4546
5520-FVEWJ,Female,No,Yes,Yes,4547
5339-TJFEK,Male,No,Yes,Yes,4548
5572-ZDXHY,Female,No,No,No,4549
2074-GUHPQ,Female,No,No,Yes,4550
4625-XMOYM,Female,No,Yes,Yes,4551
5827-MWCZK,Male,No,Yes,Yes,4552
1385-TQOZW,Female,No,No,No,4553
5914-XRFQB,Male,No,Yes,No,4554
4329-YPDDQ,Male,No,No,No,4555
4804-NCPET,Male,No,Yes,Yes,4556
3750-CKVKH,Male,No,No,No,4557
5944-UGLLK,Male,No,No,No,4558
8063-GBATB,Female,Yes,No,No,4559
7787-BNTZM,Male,No,No,No,4560
2252-ISRNH,Male,No,Yes,Yes,4561
9415-TPKRV,Female,No,Yes,Yes,4562
5322-TEUJK,Female,No,Yes,Yes,4563
4547-KQRTM,Female,No,No,No,4564
4877-EVATK,Male,No,No,No,4565
1866-DIOQZ,Female,No,Yes,No,4566
8375-KVTHK,Male,No,Yes,No,4567
2697-NQBPF,Male,No,No,No,4568
3709-OIJEA,Male,No,No,No,4569
7639-SUPCW,Female,No,No,No,4570
1386-ZIKUV,Male,No,No,No,4571
0599-XNYDO,Female,No,Yes,No,4572
