customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,HasStreaming,HasSecurityBundle,ServiceCount,service_key
3633-CDBUW,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,4512
0707-HOVVN,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,7,4513
8580-QVLOC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4514
3956-MGXOG,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,4515
9274-UARKJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,4,4516
4077-HWUYD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4517
2012-NWRPA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,4518
8808-ELEHO,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,4519
0103-CSITQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4520
3506-LCJDC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4521
8671-KKKOS,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,4,4522
7305-ZWMAJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4523
9518-XXBXE,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,3,4524
3934-HXCFZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,7,4525
6578-KRMAW,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,6,4526
4860-IJUDE,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,3,4527
7666-WKRON,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Yes,4,4528
9688-YGXVR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No,5,4529
0423-UDIJQ,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,4530
1945-XISKS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4531
4910-AQFFX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,4532
2154-KVJFF,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,4533
5360-LJCNJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4534
2607-FBDFF,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,4535
9647-ERGBE,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,4536
3428-XZMAZ,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4537
1100-DDVRV,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,4,4538
0378-TOVMS,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,4,4539
4355-HBJHH,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,4540
6728-WYQBC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4541
9058-CBREO,Yes,Yes,DSL,No,No,No,No,No,No,No,No,3,4542
9029-FEGVJ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,No,4,4543
7216-KAOID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4544
0318-QUUOB,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,3,4545
6145-NNPNO,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4546
5520-FVEWJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,No,5,4547
5339-TJFEK,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,4548
5572-ZDXHY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,4,4549
2074-GUHPQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,No,Yes,6,4550
4625-XMOYM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4551
5827-MWCZK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Yes,6,4552
1385-TQOZW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4553
5914-XRFQB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4554
4329-YPDDQ,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4555
4804-NCPET,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4556
3750-CKVKH,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4557
5944-UGLLK,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,5,4558
8063-GBATB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,4559
7787-BNTZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4560
2252-ISRNH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,4561
9415-TPKRV,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,4,4562
5322-TEUJK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4563
4547-KQRTM,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,4564
4877-EVATK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4565
1866-DIOQZ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,4566
8375-KVTHK,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,6,4567
2697-NQBPF,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,7,4568
3709-OIJEA,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,Yes,5,4569
7639-SUPCW,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,4570
1386-ZIKUV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4571
0599-XNYDO,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4572
6377-WHAOX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4573
6855-VLGOS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4574
8999-XXGNS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4575
8746-OQQRW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4576
3181-MIZBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4577
0471-ARVMX,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,4578
7766-CLTIC,Yes,No,DSL,No,No,No,Yes,No,Yes,Yes,Yes,4,4579
5650-YLIBA,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,4580
0825-CPPQH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4581
9084-OAYKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4582
6122-LJADA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4583
2400-XIWIO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4584
7524-VRLPL,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7,4585
1069-XAIEM,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,4586
7569-NMZYQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4587
5201-USSQZ,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,4,4588
2105-PHWON,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,6,4589
1494-EJZDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4590
4884-TVUQF,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7,4591
8003-EWNDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4592
1897-RCFUM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4593
9256-JTBNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4594
4658-HCOHW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,4595
2211-RMNHO,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4596
2432-TFSMK,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,4597
3440-JPSCL,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,6,4598
4929-ROART,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,4,4599
1834-ABKHQ,Yes,No,DSL,No,No,Yes,No,No,No,No,No,3,4600
1741-WTPON,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4601
3932-IJWDZ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,7,4602
1240-HCBOH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4603
3594-KADLU,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Yes,3,4604
8065-BVEPF,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,6,4605
3796-ENZGF,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,6,4606
1734-ZMNTZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4607
2853-CWQFQ,Yes,No,DSL,No,No,No,Yes,No,Yes,Yes,Yes,4,4608
0813-TAXXS,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,No,6,4609
2519-TWKFS,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,4,4610
2889-FPWRM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4611
0626-QXNGV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4612
6723-CEGQI,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,4,4613
6987-XQSJT,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,No,4,4614
4732-RRJZC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4615
9499-XPZXM,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,6,4616
4338-EYCER,Yes,No,DSL,No,No,No,No,Yes,No,Yes,No,3,4617
3007-FDPEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4618
6350-XFYGW,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,4619
4290-BSXUX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Yes,4,4620
8513-OLYGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4621
0311-QYWSS,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,3,4622
8705-DWKTI,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,4,4623
8755-IWJHN,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,6,4624
0325-XBFAC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,4625
4480-QQRHC,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,No,3,4626
0929-PECLO,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,5,4627
3680-CTHUH,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4628
1202-KKGFU,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,4,4629
6112-KTHFQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4630
1852-XEMDW,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,6,4631
2462-XIIJB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,5,4632
4760-XOHVN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4633
1820-DJFPH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4634
9426-SXNHE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4635
9068-FHQHD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4636
1269-FOYWN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4637
9470-YFUYI,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,6,4638
7817-BOQPW,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,4639
7402-EYFXX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,4640
1853-UDXBW,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4641
9895-VFOXH,No,No phone service,DSL,No,No,No,No,No,No,No,No,1,4642
5458-CQJTA,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,6,4643
1230-QAJDW,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,5,4644
5701-ZIKJE,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,4645
5219-YIPTK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4646
5032-MIYKT,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4647
7396-VJUZB,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4648
9717-QEBGU,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4649
5172-RKOCB,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8,4650
6509-TSGWN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4651
3540-RZJYU,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,4,4652
3178-CIFOT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4653
2091-MJTFX,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,4,4654
4530-NDRKU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4655
5985-TBABQ,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,6,4656
9800-ONTFE,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,4657
6743-HHQPF,No,No phone service,DSL,No,No,No,No,No,No,No,No,1,4658
8455-HIRAQ,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4659
6616-AALSR,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,7,4660
0883-EIBTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4661
9415-ZNBSX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4662
4018-KJYUY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4663
0722-TROQR,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,4664
7571-YXDAD,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,4665
3884-UEBXB,No,No phone service,DSL,Yes,Yes,No,No,No,No,No,Yes,3,4666
8780-RSYYU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4667
5537-UXXVS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4668
1791-PQHBB,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,4,4669
8701-DGLVH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4670
8741-LQOBK,No,No phone service,DSL,Yes,Yes,No,No,No,No,No,Yes,3,4671
3393-FMZPV,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,6,4672
8082-GHXOP,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4673
6402-ZFPPI,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,7,4674
0980-FEXWF,Yes,No,DSL,No,No,Yes,No,No,No,No,No,3,4675
7486-KSRVI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,6,4676
3011-WQKSZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4677
8443-WVPSS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,6,4678
3006-XIMLN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,4679
8218-FFJDS,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,8,4680
1986-PHGZF,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,5,4681
9965-YOKZB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,4682
0504-HHAPI,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,5,4683
9360-OMDZZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,5,4684
6305-YLBMM,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,4685
0345-XMMUG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4686
8024-XNAFQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,4687
3647-GMGDH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,4688
2988-GBIVW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,5,4689
2832-SCUCO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4690
7036-ZZKBD,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,5,4691
3791-LGQCY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,4692
0265-PSUAE,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,6,4693
0463-TXOAK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4694
0594-UFTUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4695
9509-MPYOD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4696
9128-CPXKI,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,4697
0129-KPTWJ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,5,4698
8166-ZZTFS,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4699
5855-EIBDE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,4700
5365-LLFYV,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4701
5956-YHHRX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4702
6008-NAIXK,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,5,4703
2956-GGUCQ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,4,4704
1928-BXYIV,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,5,4705
5760-FXFVO,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,4,4706
6595-COKXZ,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4707
0961-ZWLVI,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,4708
5181-OABFK,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Yes,5,4709
4007-NHVHI,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,6,4710
7816-VGHTO,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,No,Yes,4,4711
5871-DGTXZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4712
7550-WIQVA,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,8,4713
7544-ZVIKX,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,7,4714
0016-QLJIS,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4715
7508-DQAKK,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4716
5176-OLSKT,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,6,4717
9356-AXGMP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,8,4718
3556-BVQGL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4719
0362-ZBZWJ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,4,4720
8979-CAMGB,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,7,4721
4211-MMAZN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4722
7581-EBBOU,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,6,4723
4274-OWWYO,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,No,3,4724
5073-RZGBK,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,8,4725
1541-ETJZO,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,5,4726
2192-CKRLV,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,5,4727
3154-HMWUU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4728
6119-SPUDB,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,Yes,4,4729
6522-OIQSX,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,5,4730
7813-ZGGAW,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,6,4731
8748-HFWBO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4732
1052-QJIBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4733
1319-YLZJG,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,5,4734
4106-HADHQ,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,7,4735
0723-FDLAY,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,4736
3050-RLLXC,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,8,4737
9298-WGMRW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4738
2369-UAPKZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,7,4739
3088-LHEFH,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Yes,4,4740
2778-OCLGR,No,No phone service,DSL,Yes,No,No,No,No,Yes,Yes,Yes,3,4741
6583-KQJLK,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,No,5,4742
8544-JNBOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4743
6681-ZSEXG,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,No,5,4744
6139-ZZRBQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4745
6116-RFVHN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,6,4746
0637-KVDLV,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,3,4747
8884-FEEWR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4748
3125-RAHBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4749
6633-MPWBS,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,3,4750
0373-AIVNJ,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,No,Yes,4,4751
8785-EPNCG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4752
1682-VCOIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4753
5729-KLZAR,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,3,4754
2072-ZVJJX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4755
8849-AYPTR,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,4,4756
9518-IMLHK,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,7,4757
1582-RAFML,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,5,4758
3646-ITDGM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4759
8740-CRYFY,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,3,4760
3569-VLDHH,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,7,4761
8224-KDLKN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,2,4762
7594-LZNWR,Yes,No,Fiber optic,No,No,No,No,No,No,No,No,2,4763
4001-TSBTV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No,5,4764
2962-XPMCQ,Yes,No,DSL,No,No,No,No,No,No,No,No,2,4765
8727-XDPUD,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,No,2,4766
1043-UXOVO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,4767
1064-FBXNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4768
3996-ZNWYK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4769
2878-DHMIN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,1,4770
